,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges,Walk Score,Bike Score,Walk Score Categories,Walk Score Ranges,Bike Score Categories,Bike Score Ranges,Cost of Living Index,Cost of Living Index Categories,Cost of Living Index Ranges
743,"Tampa, Florida",399700,city,1561,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
744,"Tampa, Florida",399700,city,1290,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
745,"Tampa, Florida",399700,city,1349,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
746,"Tampa, Florida",399700,city,1392,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
747,"Tampa, Florida",399700,city,1434,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
748,"Tampa, Florida",399700,city,1397,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
749,"Tampa, Florida",399700,city,1308,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
750,"Tampa, Florida",399700,city,1078,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
751,"Tampa, Florida",399700,city,1117,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
752,"Tampa, Florida",399700,city,1614,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
753,"Tampa, Florida",399700,city,1153,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
754,"Tampa, Florida",399700,city,1624,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
755,"Tampa, Florida",399700,city,1653,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
756,"Tampa, Florida",399700,city,2102,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
757,"Tampa, Florida",399700,city,1605,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
758,"Tampa, Florida",399700,city,1377,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
759,"Tampa, Florida",399700,city,1300,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
760,"Tampa, Florida",399700,city,1409,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
761,"Tampa, Florida",399700,city,1578,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
762,"Tampa, Florida",399700,city,1599,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
763,"Tampa, Florida",399700,city,1317,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
764,"Tampa, Florida",399700,city,1506,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
765,"Tampa, Florida",399700,city,1647,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
766,"Tampa, Florida",399700,city,1383,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
767,"Tampa, Florida",399700,city,1176,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
768,"Tampa, Florida",399700,city,1736,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
769,"Tampa, Florida",399700,city,1720,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
770,"Tampa, Florida",399700,city,1717,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
771,"Tampa, Florida",399700,city,1836,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
772,"Tampa, Florida",399700,city,1612,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
773,"Tampa, Florida",399700,city,1963,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
774,"Tampa, Florida",399700,city,1307,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
775,"Tampa, Florida",399700,city,1693,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
776,"Tampa, Florida",399700,city,1852,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
777,"Tampa, Florida",399700,city,1457,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
778,"Tampa, Florida",399700,city,1726,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
779,"Tampa, Florida",399700,city,1378,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
780,"Tampa, Florida",399700,city,1287,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
781,"Tampa, Florida",399700,city,1512,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
782,"Tampa, Florida",399700,city,1960,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
783,"Tampa, Florida",399700,city,1465,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
784,"Tampa, Florida",399700,city,2044,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
785,"Tampa, Florida",399700,city,1714,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
786,"Tampa, Florida",399700,city,1673,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
787,"Tampa, Florida",399700,city,1835,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
788,"Tampa, Florida",399700,city,1736,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
789,"Tampa, Florida",399700,city,1475,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
790,"Tampa, Florida",399700,city,1205,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
791,"Tampa, Florida",399700,city,1437,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
792,"Tampa, Florida",399700,city,1490,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
793,"Tampa, Florida",399700,city,1549,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
794,"Tampa, Florida",399700,city,1775,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
795,"Tampa, Florida",399700,city,1276,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
796,"Tampa, Florida",399700,city,1154,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
797,"Tampa, Florida",399700,city,1438,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
798,"Tampa, Florida",399700,city,1564,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
799,"Tampa, Florida",399700,city,2661,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
800,"Tampa, Florida",399700,city,1671,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
801,"Tampa, Florida",399700,city,1584,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
802,"Tampa, Florida",399700,city,1407,Florida,Tampa,1622,31,120,285,1186,6523,1022,4978,523,38,400501,4085.0637978483865,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",49,57,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,102.6,Higher Cost of Living Index,96.18-103.74
