,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges
1087,"Wichita, Kansas",389938,city,960,Kansas,Wichita,4451,35,367,461,3588,20759,2677,15777,2305,125,390080,12962.317086306028,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1088,"Wichita, Kansas",389938,city,795,Kansas,Wichita,4451,35,367,461,3588,20759,2677,15777,2305,125,390080,12962.317086306028,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1089,"Wichita, Kansas",389938,city,808,Kansas,Wichita,4451,35,367,461,3588,20759,2677,15777,2305,125,390080,12962.317086306028,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1090,"Wichita, Kansas",389938,city,1037,Kansas,Wichita,4451,35,367,461,3588,20759,2677,15777,2305,125,390080,12962.317086306028,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1091,"Wichita, Kansas",389938,city,787,Kansas,Wichita,4451,35,367,461,3588,20759,2677,15777,2305,125,390080,12962.317086306028,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1092,"Wichita, Kansas",389938,city,755,Kansas,Wichita,4451,35,367,461,3588,20759,2677,15777,2305,125,390080,12962.317086306028,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1093,"Baton Rouge, Louisiana",220236,city,1251,Louisiana,Baton Rouge,2066,70,52,645,1299,11673,2258,8616,799,133,220648,12537.00575746018,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1104,"Baltimore, Maryland",593490,city,1605,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1105,"Baltimore, Maryland",593490,city,1779,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1106,"Baltimore, Maryland",593490,city,1212,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1107,"Baltimore, Maryland",593490,city,1882,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1108,"Baltimore, Maryland",593490,city,1369,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1109,"Baltimore, Maryland",593490,city,1797,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1110,"Baltimore, Maryland",593490,city,1462,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1111,"Baltimore, Maryland",593490,city,1215,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1112,"Baltimore, Maryland",593490,city,1251,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1113,"Baltimore, Maryland",593490,city,1536,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1114,"Baltimore, Maryland",593490,city,1346,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1115,"Baltimore, Maryland",593490,city,2042,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1116,"Baltimore, Maryland",593490,city,1269,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1117,"Baltimore, Maryland",593490,city,1898,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1118,"Baltimore, Maryland",593490,city,2037,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1119,"Baltimore, Maryland",593490,city,1754,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1120,"Baltimore, Maryland",593490,city,1861,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1121,"Baltimore, Maryland",593490,city,1766,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1122,"Baltimore, Maryland",593490,city,1923,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1123,"Baltimore, Maryland",593490,city,1995,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1124,"Baltimore, Maryland",593490,city,1738,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1125,"Baltimore, Maryland",593490,city,1509,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1126,"Baltimore, Maryland",593490,city,2190,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1127,"Baltimore, Maryland",593490,city,2049,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1128,"Baltimore, Maryland",593490,city,1393,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1129,"Baltimore, Maryland",593490,city,1897,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1130,"Baltimore, Maryland",593490,city,1277,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1131,"Baltimore, Maryland",593490,city,1515,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1132,"Baltimore, Maryland",593490,city,2045,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1133,"Baltimore, Maryland",593490,city,1482,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1134,"Baltimore, Maryland",593490,city,1479,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1135,"Baltimore, Maryland",593490,city,1678,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1136,"Baltimore, Maryland",593490,city,2044,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1137,"Baltimore, Maryland",593490,city,1066,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1138,"Baltimore, Maryland",593490,city,1362,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1139,"Baltimore, Maryland",593490,city,1216,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1140,"Baltimore, Maryland",593490,city,1070,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1141,"Baltimore, Maryland",593490,city,1441,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1142,"Baltimore, Maryland",593490,city,1857,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1143,"Baltimore, Maryland",593490,city,1091,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1144,"Baltimore, Maryland",593490,city,1271,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1145,"Baltimore, Maryland",593490,city,1580,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1146,"Baltimore, Maryland",593490,city,1890,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1147,"Baltimore, Maryland",593490,city,2415,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1148,"Baltimore, Maryland",593490,city,1642,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1149,"Baltimore, Maryland",593490,city,2029,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1150,"Baltimore, Maryland",593490,city,1085,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1151,"Baltimore, Maryland",593490,city,2185,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Highest Crime,"11,316.718-16,274.42"
1152,"Baltimore, Maryland",593490,city,1104,Maryland,Baltimore,11101,348,324,4856,5573,25748,5414,16395,3939,108,597239,12435.929838750442,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1153,"Worcester, Massachusetts",185428,city,1461,Massachusetts,Worcester,1165,13,40,229,883,3792,786,2637,369,6,184945,5349.7853614340875,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013"
1154,"Worcester, Massachusetts",185428,city,1482,Massachusetts,Worcester,1165,13,40,229,883,3792,786,2637,369,6,184945,5349.7853614340875,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013"
1156,"Worcester, Massachusetts",185428,city,1401,Massachusetts,Worcester,1165,13,40,229,883,3792,786,2637,369,6,184945,5349.7853614340875,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013"
1157,"Detroit, Michigan",670031,city,1007,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1158,"Detroit, Michigan",670031,city,1701,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1159,"Detroit, Michigan",670031,city,798,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1160,"Detroit, Michigan",670031,city,1342,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1161,"Detroit, Michigan",670031,city,1424,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1162,"Detroit, Michigan",670031,city,888,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1163,"Detroit, Michigan",670031,city,1527,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1164,"Detroit, Michigan",670031,city,1647,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1165,"Detroit, Michigan",670031,city,960,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1167,"Detroit, Michigan",670031,city,844,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1168,"Detroit, Michigan",670031,city,957,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1169,"Detroit, Michigan",670031,city,1421,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1170,"Detroit, Michigan",670031,city,1341,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1171,"Detroit, Michigan",670031,city,1020,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1172,"Detroit, Michigan",670031,city,1311,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1174,"Detroit, Michigan",670031,city,1523,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1175,"Detroit, Michigan",670031,city,1718,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1176,"Detroit, Michigan",670031,city,1877,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1177,"Detroit, Michigan",670031,city,830,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1178,"Detroit, Michigan",670031,city,986,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1179,"Detroit, Michigan",670031,city,923,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1180,"Detroit, Michigan",670031,city,779,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1181,"Detroit, Michigan",670031,city,1144,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1182,"Detroit, Michigan",670031,city,1238,Michigan,Detroit,13040,275,952,2346,9467,28550,6820,14844,6886,789,663502,12532.10672342026,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
